SETID,LOCATION,EFFDT,EFF_STATUS,DESCR
IND,6422,01-01-1903 00:00:00,A,RAIGAD-MAHAD - CS NO 2838_BR
IND,2009,01-01-1903 00:00:00,A,ANAND-VASAD_BRANCH
IND,4176,01-01-1903 00:00:00,A,NAGPUR-ADASA_BR
IND,4226,01-01-1903 00:00:00,A,BULDHANA-ALAMPUR - NANDURA_BR
IND,2912,01-01-1903 00:00:00,A,INDORE-AMBA CHANDAN_BR
IND,3031,01-01-1903 00:00:00,A,KOLHAPUR-AMJAI VARVADE_BR
IND,2916,01-01-1903 00:00:00,A,NARSIMHAPUR-BACHAI_BR
IND,3775,01-01-1901 00:00:00,A,VIRUDHUNAGAR-SATTUR_BR
IND,2908,01-01-1903 00:00:00,A,GUNA-BARKHEDA GIRD_BR
IND,2772,01-01-1901 00:00:00,A,CUDDALORE-SEMBALAKURICHI_BR
IND,3085,01-01-1903 00:00:00,A,PATAN-BHATSAN_BR
IND,3696,01-01-1901 00:00:00,A,BENGALURU-THUBARAHALLI_BR
IND,1954,01-01-1901 00:00:00,A,THRISSUR-OLLUR_BR
IND,3227,01-01-1901 00:00:00,A,CHENNAI-PERUNGUDI LINK ROAD_BR
IND,2677,01-01-1901 00:00:00,A,PALAKKAD-VADAKKANCHERI_BR
IND,7486,01-01-1901 00:00:00,A,BENGALURU-MARTHAHALLI JN
IND,2329,01-01-1901 00:00:00,A,BENGALURU-MATHIKERE_BR
IND,4068,01-01-1901 00:00:00,A,CHENNAI-MKB NAGAR_BR
IND,3003,01-01-1901 00:00:00,A,PUDUKOTTAI-THONDAMUTHUR_BR
IND,2767,01-01-1901 00:00:00,A,RAMANATHAPURAM-ATHIYOOTHU_BR
IND,2301,01-01-1901 00:00:00,A,BENGALURU-BASAVESHWARNAGAR_BR
IND,4049,01-01-1901 00:00:00,A,THENI-CHINNAMANUR_BR
IND,4083,01-01-1901 00:00:00,A,BELLARY-DEVALAPURA_BR
IND,2894,01-01-1901 00:00:00,A,CHITRDURGA-GOPANAHALLI_BR
IND,4307,01-01-1901 00:00:00,A,DAVANAGERE-KAMMARAGATTE_BR
IND,4405,01-01-1901 00:00:00,A,BENGALURU-KANAKPURA ROAD
IND,2728,01-01-1901 00:00:00,A,KOLAR-KARADAGURU_BR
IND,3506,01-01-1901 00:00:00,A,THOOTHUKKUDI-KOVILPATTI_BR
IND,3105,01-01-1901 00:00:00,A,HAVERI-KURAGUND_BR
IND,62,01-01-1903 00:00:00,A,MUMBAI-PALGHAR-MAHIM ROAD _BR
IND,3237,01-01-1901 00:00:00,A,KANNUR-PANOOR_BR
IND,3753,01-01-1903 00:00:00,A,SOLAPUR-KARMALA_BR
IND,7437,01-01-1901 00:00:00,A,CHENNAI-RANGARAJAPURAM
IND,4261,01-01-1901 00:00:00,A,DINDIGUL-RM COLONY_BR
IND,7497,01-01-1903 00:00:00,A,NASIK-ANANDVALI
IND,3338,01-01-1903 00:00:00,A,MUMBAI-ANDHERI 4 BUNGLOWS_BR
IND,4217,01-01-1903 00:00:00,A,RATLAM-BADAYALA MATAJI_BR
IND,2935,01-01-1903 00:00:00,A,PUNE-BHAWANINAGAR_BR
IND,3160,01-01-1901 00:00:00,A,MADURAI-THUMMAKKUNDU_BR
IND,4231,01-01-1901 00:00:00,A,CALICUT-ULCC CYBERPARK_BR
IND,2266,01-01-1903 00:00:00,A,SANGLI-BHIRA PATNUS_BR
IND,3441,01-01-1901 00:00:00,A,BENGALURU-DOLLARS COLONY_BR
IND,4047,01-01-1901 00:00:00,A,THIRUVALLUR-VAANAGARAM_BR
IND,1094,01-01-1901 00:00:00,A,TUMAKURU-TUMKUR-OFF BH RD_BR
IND,3436,01-01-1901 00:00:00,A,BENGALURU-WILSON GARDEN_BR
IND,3185,01-01-1901 00:00:00,A,CHENNAI-PALLAVARAM_BR
IND,4186,01-01-1901 00:00:00,A,TRICHY-ADAVATHUR_BR
IND,4084,01-01-1901 00:00:00,A,KOPPAL-BASAPUR-KOPPAL_BR
IND,2692,01-01-1901 00:00:00,A,CHENNAI-MADURAVAYOL-P H RD_BR
IND,2334,01-01-1901 00:00:00,A,BENGALURU-MAGADI ROAD_BR
IND,2287,01-01-1901 00:00:00,A,VILLUPURAM-MELOLAKKUR_BR
IND,4391,01-01-1903 00:00:00,A,VADODARA-CHHANI ROAD
IND,2616,01-01-1903 00:00:00,A,PERNEM-MANDREM_BR
IND,4336,01-01-1901 00:00:00,A,TRICHY-PALAKKARAI_BR
IND,4088,01-01-1901 00:00:00,A,VILUPPURAM-POOTTAI_BR
IND,4263,01-01-1903 00:00:00,A,SURAT-JAHANGIRPURA_BR
IND,2913,01-01-1903 00:00:00,A,INDORE-RALAMANDAL_BR
IND,3271,01-01-1903 00:00:00,A,BHOPAL-BAWADIAN KALAN_BR
IND,3860,01-01-1903 00:00:00,A,AGAR MALWA-AGAR_BR
IND,3097,01-01-1903 00:00:00,A,SABARKANTHA-AKODRA_BR
IND,2236,01-01-1903 00:00:00,A,DAHOD-ANTELA_BR
IND,2907,01-01-1903 00:00:00,A,MANDSAUR-BARDIYA AMRA_BR
IND,4198,01-01-1903 00:00:00,A,BHOPAL-BERASIA_BR
IND,2729,01-01-1901 00:00:00,A,BELAGAVI-SHIRADWAD_BR
IND,2868,01-01-1903 00:00:00,A,BANASKANTHA-BHACHALVA_BR
IND,3099,01-01-1901 00:00:00,A,KOPPAL-SINGANHAL_BR
IND,4112,01-01-1901 00:00:00,A,CHENNAI-THILLAI GANGA NAGAR_BR
IND,2249,01-01-1903 00:00:00,A,VADODARA-BHIKAPURA-GATH_BR
IND,4131,01-01-1903 00:00:00,A,SATNA-BHISHAMPUR_BR
IND,2733,01-01-1903 00:00:00,A,HARDA-BHUWANKHERI_BR
IND,2660,01-01-1901 00:00:00,A,KIZHOOR IRITTY_BR
IND,3009,01-01-1901 00:00:00,A,COIMB-KAMANAIKENPALYAM_BR
IND,2991,01-01-1902 00:00:00,A,TIRPUR-PETHANAIKENPALYM_BR
IND,7365,01-01-1901 00:00:00,A,BLR-BRIGADE IRV TECHPARK WF
IND,6148,01-01-1901 00:00:00,A,NAGAMALAI - PUDUKOTTAI_BR
IND,2732,01-01-1903 00:00:00,A,VIDISHA-JOHAD_BR
IND,2585,01-01-1901 00:00:00,A,PATHANAMTHITTA-MALLAPPALLY-BR
IND,2794,01-01-1901 00:00:00,A,BLR RURAL-NELAMANGALA_BR
IND,747,01-01-1901 00:00:00,A,PERUMBRA_BR
IND,3640,01-01-1904 00:00:00,A,SABAR KANTHA DIST-DHANSURA_BR
IND,2269,01-01-1904 00:00:00,A,RATNAGIRI-KOLKEWADI_BR
IND,PUN0341,01-01-1904 00:00:00,A,PUNE-LATUR
IND,2927,01-01-1904 00:00:00,A,JALGAON-MOHADI_BR
IND,3761,01-01-1904 00:00:00,A,SOLAPUR-MOHOL_BR
IND,3091,01-01-1904 00:00:00,A,PETLAD-MORAD_BR
IND,2244,01-01-1904 00:00:00,A,DAHOD-MOTI JHARI_BR
IND,1250,01-01-1904 00:00:00,A,MUMBAI-ANDHERI E HUL JB.NGR_BR
IND,2739,01-01-1904 00:00:00,A,NEEMUCH-PIPLIYAGHOTA_BR
IND,2941,01-01-1904 00:00:00,A,SOLAPUR-PULUJ_BR
IND,3108,01-01-1904 00:00:00,A,INDORE-RAJPURA_BR
IND,6368,01-01-1904 00:00:00,A,RAMANAN NAGAR_BR
IND,4052,01-01-1904 00:00:00,A,NASHIK-SATANA_BR
IND,1988,01-01-1904 00:00:00,A,"SHIRALA,-SATARA_SHIRALA_BRANCH"
IND,7626,01-01-1904 00:00:00,A,AHMEDABAD-SHELA
IND,2911,01-01-1904 00:00:00,A,HOSHANGABAD-TIKHAD_BR
IND,3129,01-01-1904 00:00:00,A,SOLAPUR-TANDULWADI_BR
IND,3090,01-01-1904 00:00:00,A,BARDOLI-TARSADI_BR
IND,4280,01-01-1904 00:00:00,A,UDVADA-UDWADA_BR
IND,3408,01-01-1903 00:00:00,A,THANE-KALYAN_BR
IND,2263,01-01-1903 00:00:00,A,KOLHAPUR-KARAMBALI_BR
IND,886,01-01-1901 00:00:00,A,SANKAGIRI-SHANMUGA COMPLEX_BR
IND,301,01-01-1901 00:00:00,A,SHIMOGA - MALLIKARJUNA TALKIES
IND,2792,01-01-1901 00:00:00,A,SALEM-VEERAPANDI - FY14-Q2-BR
IND,3393,01-01-1904 00:00:00,A,SOLAPUR-MOHOLVI  MRKET YARD_BR
IND,6986,01-01-1904 00:00:00,A,MUMBAI-MALAD W CHINCHOLI BUNDR
IND,2803,01-01-1904 00:00:00,A,SOLAPUR-KASEGAON_BR
IND,2243,01-01-1904 00:00:00,A,DAHOD-KELIYA_BR
IND,2914,01-01-1904 00:00:00,A,INDORE-KELOD_BR
IND,2924,01-01-1904 00:00:00,A,BULDHANA-KHARWADI_BR
IND,2887,01-01-1904 00:00:00,A,SURENDRANAGAR-KHERVA_BR
IND,3016,01-01-1904 00:00:00,A,NARSIMHAPUR-KHURPA_BR
IND,3897,01-01-1904 00:00:00,A,BHOPAL-MISROD BAGH MUGALIYA_BR
IND,2257,01-01-1904 00:00:00,A,VADODARA-MOTI AMROL_BR
IND,2933,01-01-1904 00:00:00,A,NAGPUR-MURTI_BR
IND,4101,01-01-1904 00:00:00,A,AKOLA-MURTIJAPUR_BR
IND,3391,01-01-1904 00:00:00,A,SATNA-NAGOD_BR
IND,3083,01-01-1904 00:00:00,A,DEESA-NESDA NAVA_BR
IND,3093,01-01-1904 00:00:00,A,KHEDA-PALLA_BR
IND,3124,01-01-1904 00:00:00,A,PUNE-PARGAON_BR
IND,3388,01-01-1904 00:00:00,A,RAJKOT-NANAVATI CHOWK_BR
IND,3456,01-01-1904 00:00:00,A,SATARA-RAJWADA ROAD CITY_BR
IND,3013,01-01-1904 00:00:00,A,PATDI-RAMAGRI_BR
IND,3018,01-01-1904 00:00:00,A,SOLAPUR-SHINDEWADI_BR
IND,1834,01-01-1904 00:00:00,A,SIDHPUR-SIDDHPUR_BRANCH
IND,3084,01-01-1904 00:00:00,A,DEESA-SOTAMALA_BR
IND,3127,01-01-1904 00:00:00,A,SATARA-SURUR_BR
IND,2904,01-01-1904 00:00:00,A,ASHOK NAGAR-TARAWALI_BR
IND,2921,01-01-1904 00:00:00,A,SHAJAPUR-TILAWAD GOVIND_BR
IND,3095,01-01-1904 00:00:00,A,SABARKANTHA-VAKTAPUR_BR
IND,2877,01-01-1904 00:00:00,A,BHAVNAGAR-VARAL_BR
IND,3224,01-01-1901 00:00:00,A,CHENNAI-KILPAUK GRDN RD _BR
IND,3439,01-01-1901 00:00:00,A,BLR-KORAMANGALA 4TH BLOCK_BR
IND,2178,01-01-1901 00:00:00,A,BLR-UTTARAHALLI-BANGALORE_BR
IND,1073,01-01-1901 00:00:00,A,HOSPET -COLLEGE ROAD_BR
IND,4140,01-01-1901 00:00:00,A,BLR-KAGGADASAPURA MAIN ROAD_BR
IND,6201,01-01-1901 00:00:00,A,PAVITHRAM - NORTH STREET_BR
IND,7364,01-01-1901 00:00:00,A,BLR-VIDYANAGAR_HUNSEMARANEHALI
IND,6498,01-01-1901 00:00:00,A,RABKAVI-NEW BUS STAND
IND,1428,01-01-1901 00:00:00,A,MYSORE-INFOSYS-HOOTAGALLI_BR
IND,6068,01-01-1901 00:00:00,A,SVGANGAKADAVARAYAPATIKOILRD_BR
IND,7370,01-01-1902 00:00:00,A,"CHENNAI-AGARM MN RD,THRUVNCHRY"
IND,6136,01-01-1901 00:00:00,A,TIRUPATTUR - KRISHNAGIRI RD_BR
IND,4325,01-01-1901 00:00:00,A,BLR-DONBOSCO COLONY MYS RD_BR
IND,2676,01-01-1901 00:00:00,A,TRIKKARIPPUR NORTH/SOUTH-P210
IND,458,01-01-1901 00:00:00,A,KALABURGI-KHUBA LAYOUT_BR
IND,805,01-09-2021 00:00:00,A,TIRUCHENGODE - PMS TOWER_BR
IND,2802,01-01-1904 00:00:00,A,MUMBAI-KHARGHAR SECTOR 7_BR
IND,3029,01-01-1904 00:00:00,A,SHAJAPUR-KISONI_BR
IND,4227,01-01-1904 00:00:00,A,VIDISHA-KURWAI_BR
IND,3077,01-01-1904 00:00:00,A,BHAVNAGAR-LAKHANKA_BR
IND,2888,01-01-1904 00:00:00,A,SURENDRANAGAR-MALVAN_BR
IND,3390,01-01-1904 00:00:00,A,SANGLI-MIRAJ KUPWAD_BR
IND,2136,01-01-1904 00:00:00,A,SOLAPUR-NATEPUTE_BR
IND,4149,01-01-1904 00:00:00,A,BHANDARA-NERALA_BR
IND,3245,01-01-1904 00:00:00,A,AHMEDABAD-NEW MOTERA ROAD_BR
IND,2747,01-01-1904 00:00:00,A,SATARA-NIMBHORE _BR
IND,4219,01-01-1904 00:00:00,A,GUNA-PAGARA_BR
IND,3767,01-01-1904 00:00:00,A,JALNA-PARTUR_BR
IND,3513,01-01-1904 00:00:00,A,GOA-PERNEM_BR
IND,2745,01-01-1904 00:00:00,A,SATARA-PHADTARWADI_BR
IND,7438,01-01-1902 00:00:00,A,100FT ROAD VADAPALANI
IND,1082,01-01-1901 00:00:00,A,CHENNAI-OKKIYM THORAIPAKKAM_BR
IND,7618,01-01-1901 00:00:00,A,MADIPAKM-CHENAI-SADASIVM NAGR
IND,3179,01-01-1901 00:00:00,A,BLR-VASANTHAPURA MAIN ROAD_BR
IND,2735,01-01-1903 00:00:00,A,UJJAIN-KANWAS_BR
IND,757,01-01-1902 00:00:00,A,WAYANAD-KALPETTA_BR
IND,3171,01-01-1903 00:00:00,A,BENGALURU-KASAVANAHALLI_BR
IND,2538,01-01-1902 00:00:00,A,TIRUPPUR-PERUMANULLR_BR
IND,3477,01-01-1904 00:00:00,A,INDORE-KHANDWA RD-PIPALIYNA_BR
IND,4262,01-01-1904 00:00:00,A,BHOPAL-KOEFIZA_BR
IND,6484,01-01-1904 00:00:00,A,KUKUDWAD-KATKAR BLDG_BR
IND,4225,01-01-1904 00:00:00,A,NAGPUR-MAHALGAON_BR
IND,2905,01-01-1904 00:00:00,A,ASHOK NAGAR-MAHANA_BR
IND,7617,01-01-1904 00:00:00,A,PANCHOT-MAHESANA
IND,3115,01-01-1904 00:00:00,A,SEHORE-MAHODIYA _BR
IND,2742,01-01-1904 00:00:00,A,KOLHAPUR-MALHARPETH_BR
IND,1234,01-01-1904 00:00:00,A,MUMBAI-SANTACRUZ W JUHU RD_BR
IND,2014,01-01-1904 00:00:00,A,LATUR-NILANGA_BRANCH
IND,7259,01-01-1904 00:00:00,A,CHHATARPUR-NOWGONG
IND,3369,01-01-1904 00:00:00,A,PUNE-PIRANGUT_BR
IND,3110,01-01-1904 00:00:00,A,DEWAS-RAJODA_BR
IND,3098,01-01-1904 00:00:00,A,SABARKANTHA-RAMPURA_BR
IND,7576,01-01-1904 00:00:00,A,RAIGAD-ROHA
IND,2647,01-01-1904 00:00:00,A,SANTA CRUZ-SANTA CRUZ - P210
IND,1477,01-01-1904 00:00:00,A,PUNE-SASWAD
IND,2199,01-01-1904 00:00:00,A,AMRELI-SAVARKUNDLA_BR
IND,491,01-01-1904 00:00:00,A,SINNAR-YELMAME COMPLEX_BR
IND,2657,01-01-1901 00:00:00,A,ALAPPUZHA-AMBALAPUZHA
IND,1722,01-01-1901 00:00:00,A,KARNATAKA-NANJANGUD-RP ROAD_BR
IND,6169,01-01-1901 00:00:00,A,PULANKURICHI - MAIN ROAD_BR
IND,7386,01-01-1901 00:00:00,A,BLR-GOTTEGERE DODDAKAMMANAHALI
IND,7487,01-01-1901 00:00:00,A,BLR-BNRGHTA-NR MEENAKSHI MALL
IND,3368,01-01-1904 00:00:00,A,PUNE-NEW SANGHVI_BR
IND,2920,01-01-1904 00:00:00,A,RAISEN-PAGNESHWAR_BR
IND,3404,01-01-1904 00:00:00,A,THANE-PALAVA CITY DOMBIVLI_BR
IND,2246,01-01-1904 00:00:00,A,DAHOD-PANCHELA_BR
IND,3826,01-01-1904 00:00:00,A,RAJGARH-SARANGPUR MANDI_BR
IND,3080,01-01-1904 00:00:00,A,RAJKOT-SHIVRAJPUR_BR
IND,2741,01-01-1904 00:00:00,A,KOLHAPUR-SULE_BR
IND,1491,01-01-1904 00:00:00,A,THANE WEST-MANPADA-WAGHBIL_BR
IND,3087,01-01-1904 00:00:00,A,SURAT-TIMBA_BR
IND,4255,01-01-1904 00:00:00,A,DHAR-TISGAON_BR
IND,2033,01-01-1904 00:00:00,A,OSMANABAD-TULJAPUR_BRANCH
IND,3830,01-01-1904 00:00:00,A,RAISEN-UDAIPURA_BR
IND,2000,01-01-1904 00:00:00,A,SATARA-VADUJ_BRANCH
IND,3128,01-01-1904 00:00:00,A,SATARA-VELE_BR
IND,4197,01-01-1904 00:00:00,A,WASHIM-VITHOLI MANORA_BR
IND,2931,01-01-1904 00:00:00,A,KOLHAPUR-WADGAON_BR
IND,1727,01-01-1904 00:00:00,A,PUNE-WAGHOLI_BR
IND,7355,01-01-1904 00:00:00,A,PATNA-KURJI_BR
IND,7480,01-01-1904 00:00:00,A,ARWAL_BR
IND,3941,01-01-1904 00:00:00,A,HAZARIBAGH-PETO_BR
IND,7373,01-01-1904 00:00:00,A,HYDERABAD-RP ROAD_BR
IND,7419,01-01-1904 00:00:00,A,GUWAHATI - ULUBARI_BR
IND,VIS1108,01-01-1904 00:00:00,A,VISHAKAPATNAM-GAJUWAKA_BR
IND,HYD2795,01-01-1904 00:00:00,A,HYDERABAD-RC PURAM_BR
IND,7517,01-01-1904 00:00:00,A,ATHAGARH_BR
IND,4059,01-01-1903 00:00:00,A,JABALPUR-KACHGHAR_BR
IND,2016,01-01-1903 00:00:00,A,SANGLI-KADEGAON_BRANCH
IND,3116,01-01-1903 00:00:00,A,SEHORE-KAHARI KADEEM_BR
IND,2418,01-01-1901 00:00:00,A,MANGALORE KULSHEKAR_BR
IND,2534,01-01-1901 00:00:00,A,TRIVANDRUM-TECHNOPARK-BR
IND,748,01-01-1901 00:00:00,A,CALICUT-RAMANATTUKARA-BR
IND,2702,01-01-1901 00:00:00,A,CHENNAI-NANDA BAKM-FY14-Q2-BR
IND,2686,01-01-1901 00:00:00,A,TRIVANDRUM-VEENJARAMOODU_BR
IND,557,01-01-1903 00:00:00,A,MANGALURU-MANGALORE - BEJAI
IND,6365,01-01-1904 00:00:00,A,KOLHAPR-KUMBHOJ-KUBER NIWAS_BR
IND,3240,01-01-1904 00:00:00,A,AHMEDABAD-RAKHIAL INDST EST_BR
IND,1205,01-01-1904 00:00:00,A,MUMBAI-ANDHERI SHER E PUNJB_BR
IND,4211,01-01-1904 00:00:00,A,INDORE-KHANDWA ROAD_BR
IND,4291,01-01-1904 00:00:00,A,ANAND-MAGHAROL_BR
IND,4175,01-01-1904 00:00:00,A,NAGPUR-METAUMARI_BR
IND,1219,01-01-1904 00:00:00,A,MUMBAI - MOHAMMAD ALI ROAD_BR
IND,2156,01-01-1904 00:00:00,A,NAVALIM-NAVELIM_BR
IND,7582,01-01-1904 00:00:00,A,MASMA-OLPAD
IND,2001,01-01-1904 00:00:00,A,SANGLI-PALUS_BRANCH
IND,3813,01-01-1904 00:00:00,A,MANDSAUR-PIPLYA MANDI_BR
IND,2245,01-01-1904 00:00:00,A,DAHOD-RABDAL_BR
IND,2938,01-01-1904 00:00:00,A,PUNE-RANJANI_BR
IND,6362,01-01-1904 00:00:00,A,SANGLI-SALGARE-KAYPURE BLDG_BR
IND,3501,01-01-1904 00:00:00,A,NORTH GOA-SANGOLDA - AQUEM_BR
IND,2942,01-01-1904 00:00:00,A,SOLAPUR-SARKHOLI_BR
IND,6380,01-01-1904 00:00:00,A,SAWLAJ-SAVALAJ-DONGARONI RD_BR
IND,4256,01-01-1904 00:00:00,A,RATLAM-SHERPUR KHURD_BR
IND,3548,01-01-1904 00:00:00,A,DHULE-SHIRPUR WARWADE MIDC_BR
IND,2120,01-01-1904 00:00:00,A,BHANDARA-TUMSAR_BRANCH
IND,4170,01-01-1904 00:00:00,A,HINGOLI-WAGHARWADI_BR
IND,7476,01-01-1904 00:00:00,A,AWAPALLI_BR
IND,3176,01-01-1901 00:00:00,A,BLR-KUMARASWAMY LAYOUT_BR
IND,2672,01-01-1901 00:00:00,A,KOZHIKODE-THAMARASSERY_BR
IND,7427,01-01-1901 00:00:00,A,BLR-ADARSH PALM RETREAT
IND,4132,01-01-1904 00:00:00,A,PUNE-NAVLAKH UMBRE_BR
IND,3130,01-01-1904 00:00:00,A,SOLAPUR-PATVARDHAN KUROLI_BR
IND,2940,01-01-1904 00:00:00,A,SOLAPUR-PIRACHI KUROLI_BR
IND,4062,01-01-1904 00:00:00,A,DHAR-RAJGARH_BR
IND,3768,01-01-1904 00:00:00,A,PARBHANI-SAILU_BR
IND,2194,01-01-1904 00:00:00,A,SANGLI-SANGALI-DHAWALI_BR
IND,2133,01-01-1904 00:00:00,A,DHULE-SHINDKHEDA_BRANCH
IND,1998,01-01-1904 00:00:00,A,AHMADNAGAR-SRIGONDA_BRANCH
IND,1492,01-01-1904 00:00:00,A,THANE WEST-MAJIWADE_BR
IND,3996,01-01-1904 00:00:00,A,BANASKANTHA-THARA_BR
IND,3089,01-01-1904 00:00:00,A,BARDOLI-TUNDI_BR
IND,2943,01-01-1904 00:00:00,A,SOLAPUR-UPARI_BR
IND,4281,01-01-1904 00:00:00,A,SURAT-UTTARAN_BR
IND,4172,01-01-1904 00:00:00,A,JALGAON-VADHODA_BR
IND,4173,01-01-1904 00:00:00,A,JALGAON-VELODE_BR
IND,3125,01-01-1904 00:00:00,A,SATARA-WALWAN_BR
IND,3764,01-01-1904 00:00:00,A,NASHIK-YEOLA_BR
IND,7596,01-01-1904 00:00:00,A,TANDWA_BR
IND,3681,01-01-1904 00:00:00,A,ANGUL-NISA_BR
IND,4164,01-01-1904 00:00:00,A,GUWAHATI- JATIA_BR
IND,7311,01-01-1904 00:00:00,A,BHUBANESWAR-RASULGARH_BR
IND,3262,01-01-1904 00:00:00,A,NABARANGPUR-RAIGHAR_BR
IND,4394,01-01-1904 00:00:00,A,PENUKONDA-KIA MOTORS_BR
IND,4352,01-01-1904 00:00:00,A,BILASPUR-PARSADA_BR
IND,6144,01-01-1901 00:00:00,A,VETTAIKARAN PUDDAR_BR
IND,7555,01-01-1901 00:00:00,A,COIMBATORE - RACE COURSE_BR
IND,3231,01-01-1901 00:00:00,A,MALAPPURAM-CHEMMAD_BR
IND,6562,01-01-1901 00:00:00,A,MANGALORE - MARKET RD_BR
IND,TRICHY,01-01-1901 00:00:00,A,TRICHY - THILLAI NAGAR_RPC
IND,1905,01-01-1901 00:00:00,A,ARAKONAM-KANCHEEPURAM_BR
IND,1636,01-01-1901 00:00:00,A,PUNALUR - POWER HOUSE JN_BR
IND,4107,01-01-1901 00:00:00,A,BLR-BEGUR RD CANARA BK MTR_BR
IND,4319,01-01-1901 00:00:00,A,BLR-RAMAMURTHY NAGAR MN RD_BR
IND,6207,01-01-1901 00:00:00,A,VEMANDANPALAYAM - MAIN ROAD_BR
IND,7628,01-01-1903 00:00:00,A,DAHANU-KAINAD
IND,2923,01-01-1903 00:00:00,A,KHAMGAON-KALEGAON_BR
IND,3119,01-01-1903 00:00:00,A,PUNE-KAMTHADI_BR
IND,4341,01-01-1903 00:00:00,A,CHENNAI-MAHALINGAPURAM 2344_BR
IND,7306,01-01-1904 00:00:00,A,PUNE-PIMPRI-CHNCHWD-CME DAPODI
IND,4060,01-01-1904 00:00:00,A,GWALIOR-TANSEN NAGR GWALIOR_BR
IND,1090,01-01-1904 00:00:00,A,MUMBAI-VASHI-SECTR 6-AIROLI_BR
IND,1196,01-01-1904 00:00:00,A,MUMBAI-GODRJ IT PRK VIKHRLI_BR
IND,320,01-01-1904 00:00:00,A,MUMBAI-MAHIM PARADISE CINMA_BR
IND,3649,01-01-1904 00:00:00,A,NARSINGHPUR-KARELI_BR
IND,3267,01-01-1904 00:00:00,A,BHOPAL-KATARA_BR
IND,2937,01-01-1904 00:00:00,A,PUNE-KATHI_BR
IND,7276,01-01-1904 00:00:00,A,LAUNDI-LAV KUSH NAGAR
IND,2746,01-01-1904 00:00:00,A,SANGLI-NAGAON_BR
IND,3081,01-01-1904 00:00:00,A,SURENDRANAGAR-NAVALGADH_BR
IND,2875,01-01-1904 00:00:00,A,BHAVNAGAR-PARVALA_BR
IND,3763,01-01-1904 00:00:00,A,AHMADNAGAR-RAHATA_BR
IND,2258,01-01-1904 00:00:00,A,VADODARA-SAKHANDRA_BR
IND,7264,01-01-1904 00:00:00,A,BIJEPUR_BR
IND,4257,01-01-1901 00:00:00,A,MACHAGONDANAHALLI_BR
IND,7430,01-01-1901 00:00:00,A,BLR-REPUBLIC OF WHITEFIELD
IND,1670,01-01-1901 00:00:00,A,BLR-MALLESHWARAM 17TH CROSS
IND,2738,01-01-1903 00:00:00,A,RATLAM-JOYAN_BR
IND,7219,01-01-1903 00:00:00,A,PUNE-KAMSHET
IND,2332,01-01-1901 00:00:00,A,BLR-JAYANAGAR 8TH BLOCK_BR
IND,2655,01-01-1901 00:00:00,A,TRIVANDRUM-CHAAKA_BR
IND,7565,01-01-1904 00:00:00,A,PUNE-PIMPR CHNWD-WAKAD HIGHWAY
IND,7275,01-01-1904 00:00:00,A,MUMBAI-BHAYANDER E-NR STATION
IND,2268,01-01-1904 00:00:00,A,RATNAGIRI-KHARAVATE_BR
IND,7590,01-01-1904 00:00:00,A,MOTA BORSARA-MANGROL
IND,7498,01-01-1904 00:00:00,A,NASHIK-MERI MHASRUL
IND,2500,01-01-1904 00:00:00,A,KHEDA-NADIAD - FY14-Q2-BR
IND,4124,01-01-1904 00:00:00,A,AGAR MALWA-NALKHEDA_BR
IND,2928,01-01-1904 00:00:00,A,KOLHAPUR-TARALE_BR
IND,6385,01-01-1904 00:00:00,A,BORGAON-TASGAON-GRAMPANCHYT_BR
IND,3400,01-01-1904 00:00:00,A,SURAT-VED ROAD_BR
IND,7563,01-01-1904 00:00:00,A,MUMBAI-VILE PARLE-NEHRU RD
IND,4221,01-01-1904 00:00:00,A,GUNTUR-OLERU_BR
IND,7494,01-01-1904 00:00:00,A,KOLKATA-BRAHMAPUR_BR
IND,2031,01-01-1904 00:00:00,A,BURDWAN-KOSHIGRAM_BR
IND,7474,01-01-1904 00:00:00,A,KOLKATA-TEA BOARD_BR
IND,2518,01-01-1904 00:00:00,A,FATUHA_BR
IND,4366,01-01-1904 00:00:00,A,RAJNANDGAON-BHAWASA_BR
IND,3542,01-01-1901 00:00:00,A,TANJORE-KEELATIRUPANTURUTI_BR
IND,1761,01-01-1901 00:00:00,A,ERODE-VELLAKOIL-MUTHUR RD_BR
IND,6047,01-01-1901 00:00:00,A,ARANTANGI - PATTUKKOTAI RD_BR
IND,4025,01-01-1904 00:00:00,A,MUZAFFARPUR-GINJAS_BR
IND,4075,01-01-1904 00:00:00,A,AJEETGARH_BR
IND,7493,01-01-1904 00:00:00,A,JHARGRAM-JHARUPARA_BR
IND,2979,01-01-1904 00:00:00,A,BHAWAD_BR
IND,2639,01-01-1904 00:00:00,A,JAGDALPUR-NAGARNAR_BR
IND,HYD-JNTU,01-01-1904 00:00:00,A,HYDERABAD-KUKATPALLY JNTU_BR
IND,2275,01-01-1904 00:00:00,A,BHADLA_BR
IND,4162,01-01-1904 00:00:00,A,RAIGARH-DEVGAON_BR
IND,2854,01-01-1904 00:00:00,A,BOLLAVARAM_BR
IND,2276,01-01-1904 00:00:00,A,SADHOONA_BR
IND,2758,01-01-1904 00:00:00,A,VARKANA_BR
IND,7234,01-01-1905 00:00:00,A,SARDARSHAHAR_BR
IND,4364,01-01-1904 00:00:00,A,DANTEWADA-FARASPAL_BR
IND,4375,01-01-1904 00:00:00,A,HYDERABAD-NALLAGANDLA_BR
